location,name,freq,weighting,n_countries,date,ret
world,low_risk,monthly,vw_cap,1,1977-06-30,-0.029413338681957
world,low_risk,monthly,vw_cap,1,1977-07-31,0.0119485162647127
world,low_risk,monthly,vw_cap,1,1977-08-31,-0.00623972141555019
world,low_risk,monthly,vw_cap,1,1977-09-30,-0.00067583113873758
world,low_risk,monthly,vw_cap,1,1977-10-31,0.0090549559112955
world,low_risk,monthly,vw_cap,1,1977-11-30,-0.0247125697511546
world,low_risk,monthly,vw_cap,1,1977-12-31,-0.00238149167138059
world,low_risk,monthly,vw_cap,1,1978-01-31,-0.000336365327610154
world,low_risk,monthly,vw_cap,1,1978-02-28,-0.00453374148204707
world,low_risk,monthly,vw_cap,1,1978-03-31,-0.0174761673868418
world,low_risk,monthly,vw_cap,1,1978-04-30,-0.0236431527504162
world,low_risk,monthly,vw_cap,1,1978-05-31,-0.0281696748537263
world,low_risk,monthly,vw_cap,1,1978-06-30,0.00826067884794859
world,low_risk,monthly,vw_cap,1,1978-07-31,-0.0267147106037674
world,low_risk,monthly,vw_cap,1,1978-08-31,-0.0252938918314796
world,low_risk,monthly,vw_cap,1,1978-09-30,0.0146765488220997
world,low_risk,monthly,vw_cap,1,1978-10-31,0.0952898525843527
world,low_risk,monthly,vw_cap,1,1978-11-30,-0.0421261635974527
world,low_risk,monthly,vw_cap,1,1978-12-31,-0.00863865017285266
world,low_risk,monthly,vw_cap,1,1979-01-31,-0.0153158268835668
world,low_risk,monthly,vw_cap,1,1979-02-28,0.00819240603073347
world,low_risk,monthly,vw_cap,1,1979-03-31,-0.0543402508707308
world,low_risk,monthly,vw_cap,1,1979-04-30,-0.00970291305466185
world,low_risk,monthly,vw_cap,1,1979-05-31,0.0144546503945092
world,low_risk,monthly,vw_cap,1,1979-06-30,-0.0159022269184946
world,low_risk,monthly,vw_cap,1,1979-07-31,0.000168727576060553
world,low_risk,monthly,vw_cap,1,1979-08-31,-0.0133201575430116
world,low_risk,monthly,vw_cap,1,1979-09-30,-0.00311120123411522
world,low_risk,monthly,vw_cap,1,1979-10-31,0.0151567206107358
world,low_risk,monthly,vw_cap,1,1979-11-30,-0.0417994320559745
world,low_risk,monthly,vw_cap,1,1979-12-31,-0.0376499527270871
world,low_risk,monthly,vw_cap,1,1980-01-31,-0.0434098027512879
world,low_risk,monthly,vw_cap,1,1980-02-29,-0.0340361578581221
world,low_risk,monthly,vw_cap,1,1980-03-31,0.0973256705622514
world,low_risk,monthly,vw_cap,1,1980-04-30,0.00831954336478486
world,low_risk,monthly,vw_cap,1,1980-05-31,-0.00865559985260391
world,low_risk,monthly,vw_cap,1,1980-06-30,-0.01055013538516
world,low_risk,monthly,vw_cap,1,1980-07-31,-0.0327375764322704
world,low_risk,monthly,vw_cap,1,1980-08-31,-0.032561913680825
world,low_risk,monthly,vw_cap,1,1980-09-30,-0.0196482714459804
world,low_risk,monthly,vw_cap,1,1980-10-31,-0.0246797818769433
world,low_risk,monthly,vw_cap,1,1980-11-30,-0.0790607277833042
world,low_risk,monthly,vw_cap,1,1980-12-31,0.0510616105501111
world,low_risk,monthly,vw_cap,1,1981-01-31,0.0485657469572277
world,low_risk,monthly,vw_cap,1,1981-02-28,0.0142357875020842
world,low_risk,monthly,vw_cap,1,1981-03-31,0.000398186484582693
world,low_risk,monthly,vw_cap,1,1981-04-30,0.0187260427657052
world,low_risk,monthly,vw_cap,1,1981-05-31,-0.0120205139869413
world,low_risk,monthly,vw_cap,1,1981-06-30,0.0454948969410312
world,low_risk,monthly,vw_cap,1,1981-07-31,-0.0226480747740556
world,low_risk,monthly,vw_cap,1,1981-08-31,0.0357486544969964
world,low_risk,monthly,vw_cap,1,1981-09-30,0.0480685113667477
world,low_risk,monthly,vw_cap,1,1981-10-31,-0.0375333170455725
world,low_risk,monthly,vw_cap,1,1981-11-30,0.0253997243195304
world,low_risk,monthly,vw_cap,1,1981-12-31,0.0171532356664557
world,low_risk,monthly,vw_cap,1,1982-01-31,0.0218588540618675
world,low_risk,monthly,vw_cap,1,1982-02-28,0.056723238608227
world,low_risk,monthly,vw_cap,2,1982-03-31,0.0278680284854981
world,low_risk,monthly,vw_cap,2,1982-04-30,-0.00740335337837423
world,low_risk,monthly,vw_cap,2,1982-05-31,0.0204791332569604
world,low_risk,monthly,vw_cap,2,1982-06-30,0.0170957887143195
world,low_risk,monthly,vw_cap,2,1982-07-31,0.0185799468756301
world,low_risk,monthly,vw_cap,2,1982-08-31,-0.00770813452554582
world,low_risk,monthly,vw_cap,2,1982-09-30,0.0212462445436239
world,low_risk,monthly,vw_cap,2,1982-10-31,-0.0434733827669484
world,low_risk,monthly,vw_cap,2,1982-11-30,-0.0186006934202594
world,low_risk,monthly,vw_cap,2,1982-12-31,0.00459991863770011
world,low_risk,monthly,vw_cap,2,1983-01-31,-0.0274694362007926
world,low_risk,monthly,vw_cap,2,1983-02-28,0.0163415435741176
world,low_risk,monthly,vw_cap,2,1983-03-31,0.0121971815763575
world,low_risk,monthly,vw_cap,2,1983-04-30,-0.00792090700281523
world,low_risk,monthly,vw_cap,2,1983-05-31,-0.0305905360143654
world,low_risk,monthly,vw_cap,2,1983-06-30,-0.0217426336846949
world,low_risk,monthly,vw_cap,2,1983-07-31,0.0373941149443467
world,low_risk,monthly,vw_cap,2,1983-08-31,0.00739900781957509
world,low_risk,monthly,vw_cap,2,1983-09-30,0.0325796395148182
world,low_risk,monthly,vw_cap,2,1983-10-31,0.0482122882611497
world,low_risk,monthly,vw_cap,2,1983-11-30,-0.0192816881349986
world,low_risk,monthly,vw_cap,2,1983-12-31,0.00744338108810057
world,low_risk,monthly,vw_cap,2,1984-01-31,0.0170322424849698
world,low_risk,monthly,vw_cap,2,1984-02-29,0.0106835961596787
world,low_risk,monthly,vw_cap,2,1984-03-31,-0.00163643987583525
world,low_risk,monthly,vw_cap,2,1984-04-30,0.0105103429525223
world,low_risk,monthly,vw_cap,2,1984-05-31,0.0233729857757298
world,low_risk,monthly,vw_cap,2,1984-06-30,0.00121433036618983
world,low_risk,monthly,vw_cap,2,1984-07-31,0.0268275975837274
world,low_risk,monthly,vw_cap,2,1984-08-31,-0.0336642663201761
world,low_risk,monthly,vw_cap,2,1984-09-30,0.032407841434199
world,low_risk,monthly,vw_cap,2,1984-10-31,0.0186709982262727
world,low_risk,monthly,vw_cap,2,1984-11-30,0.024814627771374
world,low_risk,monthly,vw_cap,2,1984-12-31,0.00211133724472632
world,low_risk,monthly,vw_cap,2,1985-01-31,-0.0362831932522296
world,low_risk,monthly,vw_cap,2,1985-02-28,0.00923952624457358
world,low_risk,monthly,vw_cap,2,1985-03-31,0.0288261392663954
world,low_risk,monthly,vw_cap,2,1985-04-30,0.0261893647480225
world,low_risk,monthly,vw_cap,2,1985-05-31,0.00691265737400258
world,low_risk,monthly,vw_cap,2,1985-06-30,0.00939582959048821
world,low_risk,monthly,vw_cap,2,1985-07-31,-0.01247267012886
world,low_risk,monthly,vw_cap,2,1985-08-31,0.010648848791831
world,low_risk,monthly,vw_cap,2,1985-09-30,0.0208102597999631
world,low_risk,monthly,vw_cap,2,1985-10-31,0.0081171012815998
world,low_risk,monthly,vw_cap,2,1985-11-30,-0.0029959494005162
world,low_risk,monthly,vw_cap,2,1985-12-31,0.000540853873002736
world,low_risk,monthly,vw_cap,4,1986-01-31,-0.00865549050717308
world,low_risk,monthly,vw_cap,18,1986-02-28,0.0250869489669275
world,low_risk,monthly,vw_cap,17,1986-03-31,0.00901126422761786
world,low_risk,monthly,vw_cap,16,1986-04-30,0.0143516630775142
world,low_risk,monthly,vw_cap,17,1986-05-31,0.000157823217429952
world,low_risk,monthly,vw_cap,17,1986-06-30,0.00766911934580018
world,low_risk,monthly,vw_cap,17,1986-07-31,0.0211139336412334
world,low_risk,monthly,vw_cap,18,1986-08-31,0.0156114501873007
world,low_risk,monthly,vw_cap,18,1986-09-30,0.00228396272359826
world,low_risk,monthly,vw_cap,18,1986-10-31,0.00812857106102056
world,low_risk,monthly,vw_cap,19,1986-11-30,-0.00632487988313168
world,low_risk,monthly,vw_cap,19,1986-12-31,0.00931363478333277
world,low_risk,monthly,vw_cap,19,1987-01-31,-0.00871860949448076
world,low_risk,monthly,vw_cap,19,1987-02-28,-0.0145768070037446
world,low_risk,monthly,vw_cap,20,1987-03-31,0.00824845543764602
world,low_risk,monthly,vw_cap,21,1987-04-30,0.00251543068823751
world,low_risk,monthly,vw_cap,20,1987-05-31,0.012292102116596
world,low_risk,monthly,vw_cap,20,1987-06-30,0.0109371943264398
world,low_risk,monthly,vw_cap,21,1987-07-31,-0.0176332729184087
world,low_risk,monthly,vw_cap,21,1987-08-31,0.00433240538727887
world,low_risk,monthly,vw_cap,21,1987-09-30,0.00171684697728399
world,low_risk,monthly,vw_cap,21,1987-10-31,0.0383094280353596
world,low_risk,monthly,vw_cap,22,1987-11-30,0.0107765077176566
world,low_risk,monthly,vw_cap,22,1987-12-31,-0.0271138833440001
world,low_risk,monthly,vw_cap,22,1988-01-31,0.0104750531398395
world,low_risk,monthly,vw_cap,23,1988-02-29,-0.0119961703794712
world,low_risk,monthly,vw_cap,23,1988-03-31,0.0074370872594873
world,low_risk,monthly,vw_cap,23,1988-04-30,-0.00143824518482053
world,low_risk,monthly,vw_cap,23,1988-05-31,0.00502908130227252
world,low_risk,monthly,vw_cap,23,1988-06-30,-0.00415052795773113
world,low_risk,monthly,vw_cap,22,1988-07-31,0.00489635668939155
world,low_risk,monthly,vw_cap,23,1988-08-31,0.0124752528155287
world,low_risk,monthly,vw_cap,25,1988-09-30,-0.00281600856824993
world,low_risk,monthly,vw_cap,26,1988-10-31,-0.000217771575204754
world,low_risk,monthly,vw_cap,24,1988-11-30,0.00365191683908363
world,low_risk,monthly,vw_cap,25,1988-12-31,0.000960812848374416
world,low_risk,monthly,vw_cap,25,1989-01-31,-0.0027876820867043
world,low_risk,monthly,vw_cap,26,1989-02-28,-0.00277182550070199
world,low_risk,monthly,vw_cap,24,1989-03-31,-0.00826886213969208
world,low_risk,monthly,vw_cap,25,1989-04-30,0.00122893815052005
world,low_risk,monthly,vw_cap,24,1989-05-31,0.00389332969110864
world,low_risk,monthly,vw_cap,25,1989-06-30,0.0126033599893416
world,low_risk,monthly,vw_cap,26,1989-07-31,-0.002355042433679
world,low_risk,monthly,vw_cap,26,1989-08-31,-0.001495371425656
world,low_risk,monthly,vw_cap,26,1989-09-30,-0.00937454280159243
world,low_risk,monthly,vw_cap,28,1989-10-31,0.0185661427396034
world,low_risk,monthly,vw_cap,29,1989-11-30,-0.000857987927708629
world,low_risk,monthly,vw_cap,29,1989-12-31,0.0145321483984145
world,low_risk,monthly,vw_cap,28,1990-01-31,0.0087139201952494
world,low_risk,monthly,vw_cap,28,1990-02-28,-0.00818010834880241
world,low_risk,monthly,vw_cap,27,1990-03-31,-0.00422017353549257
world,low_risk,monthly,vw_cap,27,1990-04-30,0.012168817392113
world,low_risk,monthly,vw_cap,29,1990-05-31,-0.0278273974416548
world,low_risk,monthly,vw_cap,30,1990-06-30,0.0112785747518936
world,low_risk,monthly,vw_cap,30,1990-07-31,0.00806537059546557
world,low_risk,monthly,vw_cap,30,1990-08-31,0.0144462264629418
world,low_risk,monthly,vw_cap,30,1990-09-30,0.0384959950450379
world,low_risk,monthly,vw_cap,31,1990-10-31,-0.00436452934812753
world,low_risk,monthly,vw_cap,31,1990-11-30,-0.00636919532974128
world,low_risk,monthly,vw_cap,31,1990-12-31,-0.000211655995408196
world,low_risk,monthly,vw_cap,30,1991-01-31,-0.0148887946846208
world,low_risk,monthly,vw_cap,30,1991-02-28,-0.0386834351346261
world,low_risk,monthly,vw_cap,30,1991-03-31,-0.00211919152756426
world,low_risk,monthly,vw_cap,32,1991-04-30,0.0113884501617518
world,low_risk,monthly,vw_cap,32,1991-05-31,-0.0124206144812228
world,low_risk,monthly,vw_cap,32,1991-06-30,0.0158080730701615
world,low_risk,monthly,vw_cap,32,1991-07-31,-0.00490286522380336
world,low_risk,monthly,vw_cap,32,1991-08-31,-0.00197512791778857
world,low_risk,monthly,vw_cap,32,1991-09-30,0.00067002014368924
world,low_risk,monthly,vw_cap,31,1991-10-31,-0.00874181179224987
world,low_risk,monthly,vw_cap,32,1991-11-30,0.0194324916179092
world,low_risk,monthly,vw_cap,32,1991-12-31,-0.00916218700394882
world,low_risk,monthly,vw_cap,31,1992-01-31,-0.0187301250723176
world,low_risk,monthly,vw_cap,34,1992-02-29,-0.00424124254179252
world,low_risk,monthly,vw_cap,33,1992-03-31,0.0156816044816341
world,low_risk,monthly,vw_cap,33,1992-04-30,0.0236828751198321
world,low_risk,monthly,vw_cap,34,1992-05-31,-0.00564530195872256
world,low_risk,monthly,vw_cap,33,1992-06-30,0.0285350326691294
world,low_risk,monthly,vw_cap,34,1992-07-31,0.00395772743811642
world,low_risk,monthly,vw_cap,34,1992-08-31,0.00189781335151958
world,low_risk,monthly,vw_cap,34,1992-09-30,0.00837479296977711
world,low_risk,monthly,vw_cap,34,1992-10-31,-0.00916255471873458
world,low_risk,monthly,vw_cap,34,1992-11-30,-0.0211691750687503
world,low_risk,monthly,vw_cap,33,1992-12-31,0.0033944504856593
world,low_risk,monthly,vw_cap,32,1993-01-31,-0.00597122284764515
world,low_risk,monthly,vw_cap,32,1993-02-28,0.0148617193228032
world,low_risk,monthly,vw_cap,32,1993-03-31,-0.0067717677753517
world,low_risk,monthly,vw_cap,33,1993-04-30,-0.00628721984612285
world,low_risk,monthly,vw_cap,33,1993-05-31,-0.0193887431010196
world,low_risk,monthly,vw_cap,33,1993-06-30,0.00484108126813993
world,low_risk,monthly,vw_cap,32,1993-07-31,0.00310900490415066
world,low_risk,monthly,vw_cap,33,1993-08-31,-0.000938338460448078
world,low_risk,monthly,vw_cap,34,1993-09-30,0.00406438169485909
world,low_risk,monthly,vw_cap,34,1993-10-31,-0.000634063186661505
world,low_risk,monthly,vw_cap,33,1993-11-30,0.010263319575669
world,low_risk,monthly,vw_cap,34,1993-12-31,-0.00803005859522227
world,low_risk,monthly,vw_cap,35,1994-01-31,-0.0216751764705757
world,low_risk,monthly,vw_cap,35,1994-02-28,0.000123810612866386
world,low_risk,monthly,vw_cap,35,1994-03-31,0.0086838691308836
world,low_risk,monthly,vw_cap,35,1994-04-30,0.00574161712427489
world,low_risk,monthly,vw_cap,35,1994-05-31,0.00330929997923365
world,low_risk,monthly,vw_cap,34,1994-06-30,0.00650677131646518
world,low_risk,monthly,vw_cap,33,1994-07-31,0.000951317121034481
world,low_risk,monthly,vw_cap,33,1994-08-31,-0.00950350197648764
world,low_risk,monthly,vw_cap,35,1994-09-30,0.000948505959654673
world,low_risk,monthly,vw_cap,36,1994-10-31,-0.0026242457777074
world,low_risk,monthly,vw_cap,35,1994-11-30,0.0103545906474667
world,low_risk,monthly,vw_cap,37,1994-12-31,0.000103392854087351
world,low_risk,monthly,vw_cap,36,1995-01-31,0.0159715019968128
world,low_risk,monthly,vw_cap,36,1995-02-28,0.00608456494070504
world,low_risk,monthly,vw_cap,37,1995-03-31,0.00473157317118015
world,low_risk,monthly,vw_cap,37,1995-04-30,-0.00174312092679519
world,low_risk,monthly,vw_cap,35,1995-05-31,0.00781371254893751
world,low_risk,monthly,vw_cap,35,1995-06-30,-0.0123912139063423
world,low_risk,monthly,vw_cap,38,1995-07-31,-0.031665554518867
world,low_risk,monthly,vw_cap,38,1995-08-31,-0.00472439190385948
world,low_risk,monthly,vw_cap,38,1995-09-30,0.0048003664363193
world,low_risk,monthly,vw_cap,37,1995-10-31,0.0140551220104575
world,low_risk,monthly,vw_cap,38,1995-11-30,-0.00291037643745641
world,low_risk,monthly,vw_cap,38,1995-12-31,0.0140280584048097
world,low_risk,monthly,vw_cap,37,1996-01-31,0.00379549200579848
world,low_risk,monthly,vw_cap,36,1996-02-29,-0.00443654548043419
world,low_risk,monthly,vw_cap,39,1996-03-31,0.00209678462553826
world,low_risk,monthly,vw_cap,38,1996-04-30,-0.0239445068119035
world,low_risk,monthly,vw_cap,38,1996-05-31,-0.00269683589838365
world,low_risk,monthly,vw_cap,39,1996-06-30,0.0273937342709076
world,low_risk,monthly,vw_cap,41,1996-07-31,0.0337075416602038
world,low_risk,monthly,vw_cap,41,1996-08-31,-0.012396735390415
world,low_risk,monthly,vw_cap,41,1996-09-30,-0.00988254811652206
world,low_risk,monthly,vw_cap,41,1996-10-31,0.0232500051084077
world,low_risk,monthly,vw_cap,41,1996-11-30,0.00153119222848736
world,low_risk,monthly,vw_cap,41,1996-12-31,0.0103227352301162
world,low_risk,monthly,vw_cap,41,1997-01-31,-0.009473706588658
world,low_risk,monthly,vw_cap,41,1997-02-28,0.024985083847265
world,low_risk,monthly,vw_cap,41,1997-03-31,0.0176027792066083
world,low_risk,monthly,vw_cap,41,1997-04-30,0.00433112656810501
world,low_risk,monthly,vw_cap,41,1997-05-31,-0.0274976805522476
world,low_risk,monthly,vw_cap,42,1997-06-30,0.00319356885845272
world,low_risk,monthly,vw_cap,40,1997-07-31,-0.0119163501403858
world,low_risk,monthly,vw_cap,40,1997-08-31,-0.00061481557521979
world,low_risk,monthly,vw_cap,42,1997-09-30,0.000461076090640738
world,low_risk,monthly,vw_cap,41,1997-10-31,0.0284537483326625
world,low_risk,monthly,vw_cap,42,1997-11-30,0.0250347350123463
world,low_risk,monthly,vw_cap,42,1997-12-31,0.0322697914282542
world,low_risk,monthly,vw_cap,41,1998-01-31,-0.011760320346102
world,low_risk,monthly,vw_cap,41,1998-02-28,-0.0260734316008861
world,low_risk,monthly,vw_cap,42,1998-03-31,0.0101046194517758
world,low_risk,monthly,vw_cap,41,1998-04-30,-0.00464008050192509
world,low_risk,monthly,vw_cap,41,1998-05-31,0.0219774469440473
world,low_risk,monthly,vw_cap,41,1998-06-30,-0.000923194782799771
world,low_risk,monthly,vw_cap,40,1998-07-31,0.00763650601268959
world,low_risk,monthly,vw_cap,42,1998-08-31,0.0646131232977244
world,low_risk,monthly,vw_cap,42,1998-09-30,-0.00615689507584813
world,low_risk,monthly,vw_cap,42,1998-10-31,-0.0385807988301772
world,low_risk,monthly,vw_cap,42,1998-11-30,-0.0293517983810219
world,low_risk,monthly,vw_cap,42,1998-12-31,-0.0138237380251668
world,low_risk,monthly,vw_cap,42,1999-01-31,-0.0539358526433598
world,low_risk,monthly,vw_cap,41,1999-02-28,0.0227010834432645
world,low_risk,monthly,vw_cap,40,1999-03-31,-0.0342834083549107
world,low_risk,monthly,vw_cap,43,1999-04-30,-0.0155780717083848
world,low_risk,monthly,vw_cap,41,1999-05-31,0.0168709662251714
world,low_risk,monthly,vw_cap,40,1999-06-30,-0.0381229508424757
world,low_risk,monthly,vw_cap,42,1999-07-31,0.0039638654303324
world,low_risk,monthly,vw_cap,42,1999-08-31,-0.0172915052135149
world,low_risk,monthly,vw_cap,43,1999-09-30,-0.0153093069183769
world,low_risk,monthly,vw_cap,43,1999-10-31,-0.0219201296403608
world,low_risk,monthly,vw_cap,43,1999-11-30,-0.0831026587188645
world,low_risk,monthly,vw_cap,43,1999-12-31,-0.0987184914339678
world,low_risk,monthly,vw_cap,43,2000-01-31,-0.0214345984123918
world,low_risk,monthly,vw_cap,43,2000-02-29,-0.178199879879134
world,low_risk,monthly,vw_cap,43,2000-03-31,0.103332753522793
world,low_risk,monthly,vw_cap,42,2000-04-30,0.0951846334825307
world,low_risk,monthly,vw_cap,42,2000-05-31,0.0948818601168431
world,low_risk,monthly,vw_cap,41,2000-06-30,-0.083549685697862
world,low_risk,monthly,vw_cap,42,2000-07-31,0.0567261059381175
world,low_risk,monthly,vw_cap,42,2000-08-31,-0.0537710846194191
world,low_risk,monthly,vw_cap,42,2000-09-30,0.0626904562857601
world,low_risk,monthly,vw_cap,43,2000-10-31,0.0644957440926139
world,low_risk,monthly,vw_cap,43,2000-11-30,0.150076213011091
world,low_risk,monthly,vw_cap,41,2000-12-31,0.0326232755452675
world,low_risk,monthly,vw_cap,42,2001-01-31,-0.0850706479086064
world,low_risk,monthly,vw_cap,41,2001-02-28,0.135551459797626
world,low_risk,monthly,vw_cap,41,2001-03-31,0.0679587849823886
world,low_risk,monthly,vw_cap,41,2001-04-30,-0.0719445623651273
world,low_risk,monthly,vw_cap,41,2001-05-31,0.0327276344724804
world,low_risk,monthly,vw_cap,41,2001-06-30,0.0232930288778204
world,low_risk,monthly,vw_cap,41,2001-07-31,0.0605045042521947
world,low_risk,monthly,vw_cap,41,2001-08-31,0.0591118101990456
world,low_risk,monthly,vw_cap,41,2001-09-30,0.0895736205530811
world,low_risk,monthly,vw_cap,42,2001-10-31,-0.068817594258109
world,low_risk,monthly,vw_cap,41,2001-11-30,-0.0648338355298957
world,low_risk,monthly,vw_cap,42,2001-12-31,-0.000308261422443387
world,low_risk,monthly,vw_cap,41,2002-01-31,0.0240868662115855
world,low_risk,monthly,vw_cap,41,2002-02-28,0.0594285104596998
world,low_risk,monthly,vw_cap,40,2002-03-31,-0.0330658904156542
world,low_risk,monthly,vw_cap,41,2002-04-30,0.0560372887611153
world,low_risk,monthly,vw_cap,40,2002-05-31,0.0328661793705078
world,low_risk,monthly,vw_cap,40,2002-06-30,0.0600474869939172
world,low_risk,monthly,vw_cap,41,2002-07-31,0.0379990589586031
world,low_risk,monthly,vw_cap,40,2002-08-31,0.0119458862666959
world,low_risk,monthly,vw_cap,41,2002-09-30,0.0567091045429736
world,low_risk,monthly,vw_cap,41,2002-10-31,-0.0501503549098548
world,low_risk,monthly,vw_cap,41,2002-11-30,-0.0837783388649788
world,low_risk,monthly,vw_cap,40,2002-12-31,0.0720541072818351
world,low_risk,monthly,vw_cap,41,2003-01-31,-0.00485993629797374
world,low_risk,monthly,vw_cap,41,2003-02-28,0.0144811251021309
world,low_risk,monthly,vw_cap,41,2003-03-31,0.0115897444426518
world,low_risk,monthly,vw_cap,42,2003-04-30,-0.0462498257117825
world,low_risk,monthly,vw_cap,42,2003-05-31,-0.041811014336966
world,low_risk,monthly,vw_cap,42,2003-06-30,-0.0123785795210927
world,low_risk,monthly,vw_cap,43,2003-07-31,-0.0310659173442517
world,low_risk,monthly,vw_cap,41,2003-08-31,-0.0323986613986136
world,low_risk,monthly,vw_cap,41,2003-09-30,0.0164949221711341
world,low_risk,monthly,vw_cap,43,2003-10-31,-0.0333486973948976
world,low_risk,monthly,vw_cap,43,2003-11-30,0.00811280392949582
world,low_risk,monthly,vw_cap,42,2003-12-31,0.0150378920557768
world,low_risk,monthly,vw_cap,42,2004-01-31,-0.0213984548714243
world,low_risk,monthly,vw_cap,43,2004-02-29,0.0113890981497705
world,low_risk,monthly,vw_cap,43,2004-03-31,0.00847454271215368
world,low_risk,monthly,vw_cap,42,2004-04-30,0.0242926715621317
world,low_risk,monthly,vw_cap,43,2004-05-31,-0.000357183299680245
world,low_risk,monthly,vw_cap,42,2004-06-30,-0.00370034008449932
world,low_risk,monthly,vw_cap,41,2004-07-31,0.0426691079620269
world,low_risk,monthly,vw_cap,40,2004-08-31,0.0168434143700443
world,low_risk,monthly,vw_cap,41,2004-09-30,-0.014615625268092
world,low_risk,monthly,vw_cap,40,2004-10-31,-0.00481674350111235
world,low_risk,monthly,vw_cap,42,2004-11-30,-0.0144685406568271
world,low_risk,monthly,vw_cap,40,2004-12-31,-0.00189231373263804
world,low_risk,monthly,vw_cap,41,2005-01-31,0.00910562192777237
world,low_risk,monthly,vw_cap,44,2005-02-28,-0.0037544921380522
world,low_risk,monthly,vw_cap,45,2005-03-31,0.01580224704623
world,low_risk,monthly,vw_cap,45,2005-04-30,0.0229277178222227
world,low_risk,monthly,vw_cap,48,2005-05-31,-0.0159747540625713
world,low_risk,monthly,vw_cap,46,2005-06-30,-0.0071868751867597
world,low_risk,monthly,vw_cap,45,2005-07-31,-0.0175626932251044
world,low_risk,monthly,vw_cap,46,2005-08-31,-0.00434751865482574
world,low_risk,monthly,vw_cap,46,2005-09-30,-0.0133085078794398
world,low_risk,monthly,vw_cap,46,2005-10-31,0.0132550956629837
world,low_risk,monthly,vw_cap,46,2005-11-30,-0.0145952437479253
world,low_risk,monthly,vw_cap,46,2005-12-31,-0.013879099572282
world,low_risk,monthly,vw_cap,47,2006-01-31,-0.0286944319345056
world,low_risk,monthly,vw_cap,48,2006-02-28,0.0213642254063228
world,low_risk,monthly,vw_cap,48,2006-03-31,-0.0132749510733365
world,low_risk,monthly,vw_cap,48,2006-04-30,-0.00316834609992689
world,low_risk,monthly,vw_cap,48,2006-05-31,0.0255144879012371
world,low_risk,monthly,vw_cap,48,2006-06-30,0.00409250392728482
world,low_risk,monthly,vw_cap,49,2006-07-31,0.0272631263583006
world,low_risk,monthly,vw_cap,49,2006-08-31,-0.00265189910354156
world,low_risk,monthly,vw_cap,50,2006-09-30,0.00218390826391155
world,low_risk,monthly,vw_cap,51,2006-10-31,-0.00893259303183303
world,low_risk,monthly,vw_cap,51,2006-11-30,-0.0086609066706414
world,low_risk,monthly,vw_cap,50,2006-12-31,0.0115048527835415
world,low_risk,monthly,vw_cap,49,2007-01-31,-0.000560731134915119
world,low_risk,monthly,vw_cap,50,2007-02-28,0.00121535866464957
world,low_risk,monthly,vw_cap,50,2007-03-31,-0.00332963778687539
world,low_risk,monthly,vw_cap,51,2007-04-30,-0.00403014160445337
world,low_risk,monthly,vw_cap,51,2007-05-31,-0.0112376933067952
world,low_risk,monthly,vw_cap,51,2007-06-30,-0.00381366143635354
world,low_risk,monthly,vw_cap,52,2007-07-31,-0.00687783034989186
world,low_risk,monthly,vw_cap,53,2007-08-31,0.0170609378059995
world,low_risk,monthly,vw_cap,53,2007-09-30,-0.00969793636274757
world,low_risk,monthly,vw_cap,54,2007-10-31,-0.00910116613320546
world,low_risk,monthly,vw_cap,54,2007-11-30,0.0273494815635515
world,low_risk,monthly,vw_cap,54,2007-12-31,0.00894825002376525
world,low_risk,monthly,vw_cap,55,2008-01-31,0.0199113957813817
world,low_risk,monthly,vw_cap,55,2008-02-29,-0.00749586171507747
world,low_risk,monthly,vw_cap,56,2008-03-31,0.0196641401259754
world,low_risk,monthly,vw_cap,56,2008-04-30,-0.0200677942346683
world,low_risk,monthly,vw_cap,56,2008-05-31,-0.00680878671070876
world,low_risk,monthly,vw_cap,55,2008-06-30,0.0151823375696339
world,low_risk,monthly,vw_cap,55,2008-07-31,0.021789652218246
world,low_risk,monthly,vw_cap,54,2008-08-31,0.0107942382674008
world,low_risk,monthly,vw_cap,55,2008-09-30,0.0630382277413722
world,low_risk,monthly,vw_cap,53,2008-10-31,0.0682745347236195
world,low_risk,monthly,vw_cap,53,2008-11-30,0.030754171706553
world,low_risk,monthly,vw_cap,54,2008-12-31,-0.0138781810973706
world,low_risk,monthly,vw_cap,54,2009-01-31,0.0172531904220813
world,low_risk,monthly,vw_cap,55,2009-02-28,0.0153839722304618
world,low_risk,monthly,vw_cap,55,2009-03-31,-0.0529328433230967
world,low_risk,monthly,vw_cap,55,2009-04-30,-0.0944092966018328
world,low_risk,monthly,vw_cap,54,2009-05-31,-0.0484671345173012
world,low_risk,monthly,vw_cap,54,2009-06-30,0.0219055588116749
world,low_risk,monthly,vw_cap,54,2009-07-31,-0.0275433082036903
world,low_risk,monthly,vw_cap,53,2009-08-31,-0.0152799749732476
world,low_risk,monthly,vw_cap,52,2009-09-30,-0.013316474593298
world,low_risk,monthly,vw_cap,52,2009-10-31,0.0219066703520214
world,low_risk,monthly,vw_cap,52,2009-11-30,-0.00354916540439831
world,low_risk,monthly,vw_cap,52,2009-12-31,-0.0128044583641956
world,low_risk,monthly,vw_cap,52,2010-01-31,0.0113250953427769
world,low_risk,monthly,vw_cap,52,2010-02-28,-0.00285082995635433
world,low_risk,monthly,vw_cap,53,2010-03-31,-0.0208477343732744
